"","Sample1","Sample2","Sample3","Sample4","Sample5","Sample6","Sample7","Sample8","Sample9"
"cg05229229",0.307620647363365,0.817115009529516,0.152774397516623,0.64972378523089,0.397498678416014,0.96382167050615,0.594699819106609,0.131204451667145,0.0516292983666062
"cg15503081",0.822935193078592,0.312575089512393,0.733347210101783,0.104810789693147,0.639355354243889,0.434786306228489,0.0544477975927293,0.252383723855019,0.440330740762874
"cg24120669",0.480331816943362,0.392277584644035,0.352199568878859,0.397313903318718,0.607735614757985,0.998767506098375,0.700327474391088,0.419141185702756,0.453393123112619
"cg24828620",0.973188104340807,0.0611084955744445,0.937914986396208,0.363424749113619,0.117970556486398,0.628544632811099,0.643268879270181,0.493603286333382,0.411005305126309
"cg24501872",0.795561332255602,0.0762891846243292,0.48376196064055,0.415300898253918,0.406247071456164,0.833888322580606,0.728972991462797,0.881655026460066,0.303584415698424
"cg16511225",0.93799448129721,0.347251517930999,0.455423605628312,0.0572884399443865,0.348339909920469,0.498124036472291,0.880033825756982,0.925314513035119,0.330281088827178
"cg19656689",0.616779622389004,0.36942393751815,0.72551677073352,0.177555365255103,0.36056915926747,0.0558879419695586,0.873449150007218,0.979670614236966,0.319366733310744
"cg14939082",0.74211938213557,0.141937810927629,0.279978334670886,0.149942941498011,0.581412587314844,0.617630288936198,0.17603060672991,0.965585464378819,0.965336271561682
"cg16738646",0.152263771742582,0.652352612232789,0.710962767712772,0.265877356054261,0.682962845312431,0.43959329626523,0.500369306653738,0.820217948872596,0.802547964267433
"cg14259717",0.28382271155715,0.0349883714225143,0.475121760973707,0.128062680130824,0.672502059722319,0.55604844703339,0.260758030693978,0.322407206054777,0.721027142135426
"cg05005073",0.678405250189826,0.0846338402479887,0.27478399220854,0.754507027100772,0.695417382055894,0.759223483968526,0.470603376859799,0.719777177087963,0.197384594939649
"cg09061454",0.541841527214274,0.917653060518205,0.268302196171135,0.80013995571062,0.280285574495792,0.884600149001926,0.390302437590435,0.732165936380625,0.454379748320207
"cg25003697",0.885261800838634,0.49258235655725,0.731156593421474,0.562856613891199,0.258786601712927,0.459574417443946,0.606663064332679,0.668056858936325,0.135788198094815
"cg27209741",0.369815828511491,0.0891080105211586,0.753909230232239,0.980776941403747,0.819297085050493,0.588520705001429,0.558436197927222,0.565243697958067,0.200134569779038
"cg09357350",0.116886533796787,0.713341695722193,0.388492838246748,0.298116222023964,0.0011789882555604,0.289181678323075,0.198740534018725,0.427969405893236,0.391434401506558
"cg26494138",0.16488416865468,0.179518492659554,0.151347417384386,0.379794161301106,0.252792134415358,0.0946347599383444,0.609244349645451,0.321393323130906,0.00752214621752501
"cg00451054",0.992814685450867,0.998011442832649,0.121372625464574,0.197567159077153,0.482277522562072,0.990270508220419,0.347217409405857,0.214519573841244,0.11573054548353
"cg03758047",0.149470229865983,0.0976634938269854,0.311211155727506,0.639546827180311,0.707344881491736,0.132461940869689,0.846640029456466,0.411782803712413,0.674464645562693
"cg13841979",0.62075560935773,0.777726564090699,0.915423781378195,0.18806892237626,0.570550619624555,0.256246680160984,0.130617204355076,0.232331085484475,0.598502488806844
"cg26402169",0.787677102955058,0.8772091884166,0.517968168715015,0.703084722394124,0.4430711499881,0.734937332337722,0.604358294745907,0.825220040744171,0.802956195548177
"cg02607130",0.668362007942051,0.882308623520657,0.42172301444225,0.715789903886616,0.962711334461346,0.252923789899796,0.923805502476171,0.393327087396756,0.1200523939915
"cg17453840",0.288125534309074,0.210538824088871,0.689497312996536,0.641951499506831,0.280954281101003,0.65580255840905,0.790259804576635,0.29478302039206,0.286694038193673
"cg12260643",0.99442934570834,0.936201059492305,0.0431531770154834,0.144203249132261,0.687376187881455,0.141789430053905,0.911395339528099,0.684663917869329,0.218433487927541
"cg11812625",0.781478313263506,0.471083872951567,0.204512301133946,0.0159726033452898,0.938097791513428,0.477929781191051,0.342312111984938,0.363863526610658,0.405609054723755
"cg25919221",0.741966883651912,0.0626414399594069,0.763571685180068,0.879165713209659,0.254396801348776,0.144950836431235,0.605708128307015,0.93644766905345,0.555669800844043
"cg17278401",0.753213867312297,0.414243224542588,0.369252615841106,0.0929680939298123,0.582335280487314,0.29835995985195,0.994984070071951,0.842745264293626,0.934388888766989
"cg25800926",0.966885085916147,0.959623515838757,0.372714788885787,0.74352908344008,0.910953365964815,0.819043958792463,0.813139915699139,0.51507422584109,0.846722691552714
"cg13438337",0.656311113620177,0.711563766701147,0.249187799403444,0.828387121204287,0.883940053638071,0.447338386671618,0.966459645191208,0.482021439122036,0.864879528060555
"cg01567825",0.353234769077972,0.92091898014769,0.943565103923902,0.883344857720658,0.159719822229818,0.563382255611941,0.305373274488375,0.258664774475619,0.0762486530002207
"cg09514174",0.0533848141785711,0.59509364888072,0.386419270420447,0.23979597655125,0.465780266560614,0.379369099391624,0.0674751985352486,0.481069696834311,0.859172644559294
"cg20900540",0.421129344962537,0.786834080005065,0.584902021801099,0.502827740041539,0.163377624005079,0.432530909078196,0.814600264653563,0.621665379498154,0.458671878324822
"cg15013617",0.149135559098795,0.0829001320526004,0.00291794119402766,0.922940633259714,0.468011185061187,0.731239069253206,0.603730754926801,0.910823822487146,0.676916199270636
"cg05259303",0.335216826060787,0.490213160170242,0.405623411759734,0.405676316935569,0.404783060075715,0.107453561620787,0.371386565733701,0.644534681225196,0.0941262703854591
"cg10512089",0.488443312933668,0.970900612650439,0.868720504222438,0.558576873037964,0.688832389423624,0.369140725117177,0.19388126465492,0.648786803940311,0.985096991294995
"cg20319698",0.404795253416523,0.184394529089332,0.160368146840483,0.702884721569717,0.55954048386775,0.72191508160904,0.947445520665497,0.577386718941852,0.752594982273877
"cg00530825",0.978048522258177,0.251414285739884,0.400998474331573,0.59212659811601,0.402805613121018,0.819312503328547,0.174203045666218,0.782143205404282,0.659997420618311
"cg06846976",0.11167460354045,0.643920751288533,0.986514971358702,0.585916984127834,0.122520053060725,0.463091181823984,0.455863636918366,0.828001416288316,0.521135933930054
"cg27658026",0.773164073703811,0.974612996913493,0.587724260753021,0.235565669834614,0.176340729929507,0.87872941698879,0.984234411269426,0.271581826498732,0.219625186407939
"cg21226059",0.595886189956218,0.97704590857029,0.363511220319197,0.32045372785069,0.0384718729183078,0.909380216384307,0.627520254347473,0.21619078121148,0.644319703802466
"cg25929664",0.0590255497954786,0.465469922637567,0.522983488626778,0.0551203412469476,0.719464487629011,0.452639749739319,0.594775229692459,0.927954852348194,0.555102075217292
"cg19723805",0.559952892130241,0.587418171344325,0.753720117732882,0.687306978506967,0.544090974610299,0.869635418988764,0.210269911214709,0.697030184557661,0.410986446542665
"cg00472520",0.315730155678466,0.410080219618976,0.470562185160816,0.944633179809898,0.592821242054924,0.415918513434008,0.838370910380036,0.713749065296724,0.261941639473662
"cg26935168",0.138434469467029,0.526700122980401,0.0422728192061186,0.261512045515701,0.649440379114822,0.641409814357758,0.269237210042775,0.437813589116558,0.723324785940349
"cg14244439",0.382539997575805,0.441444920375943,0.923481923295185,0.202150287339464,0.608050072100013,0.0935359448194504,0.585309861693531,0.953620375134051,0.600987918209285
"cg13246468",0.824311887845397,0.636909305816516,0.3325409819372,0.585945871425793,0.409634407376871,0.402193402405828,0.506278282497078,0.507908079074696,0.0992880647536367
"cg04043695",0.622612964361906,0.611173480050638,0.500390810193494,0.900236661778763,0.900060154264793,0.478830756619573,0.81659788149409,0.0712956916540861,0.382605022285134
"cg24927974",0.53886781190522,0.147675066720694,0.880012959474698,0.22896915813908,0.00451110582798719,0.29378327447921,0.149024307262152,0.119597255252302,0.308455768739805
"cg11314668",0.221318109426647,0.957221588352695,0.105231652967632,0.450101185357198,0.50261564576067,0.98022854491137,0.470061794156209,0.925296508707106,0.655916560906917
"cg04165845",0.866347928065807,0.776795477140695,0.534840225242078,0.973396447720006,0.0322745710145682,0.786718657473102,0.270562836434692,0.18821333697997,0.341458523413166
"cg16630546",0.994202402420342,0.776086691766977,0.0743931047618389,0.284239230910316,0.415626775473356,0.53765063546598,0.622441200306639,0.507342685014009,0.517774025909603
"cg26442740",0.523278764914721,0.518950832309201,0.869011408649385,0.673326586605981,0.69926569913514,0.884002674138173,0.307975385570899,0.786812126170844,0.0730392998084426
"cg12446199",0.375697216950357,0.508670630166307,0.961155119119212,0.0842502394225448,0.932535837171599,0.873215396422893,0.246449874015525,0.522114546271041,0.75229554483667
"cg22882523",0.576731256907806,0.520378569839522,0.646726035978645,0.00897802785038948,0.0249284778255969,0.594112894264981,0.111520227976143,0.126144780544564,0.0800441158935428
"cg09254210",0.372964973095804,0.504789429483935,0.449089809553698,0.434708525426686,0.636332739610225,0.308891406748444,0.411222519353032,0.732657734304667,0.79366899933666
"cg04306926",0.635361183434725,0.511083893943578,0.653814754681662,0.893821139121428,0.868868374964222,0.838801283622161,0.607309284154326,0.00831759441643953,0.387956683291122
"cg00768359",0.953942894237116,0.420766787603498,0.863636328605935,0.300546311540529,0.92395551991649,0.066916813608259,0.523439320968464,0.433152814628556,0.399861099198461
"cg00329441",0.0418902931269258,0.0217903731390834,0.259742285823449,0.419593108817935,0.0456403831485659,0.0729310889728367,0.653158429544419,0.348338906420395,0.528255243320018
"cg15638882",0.554860525531694,0.4281656073872,0.407046280568466,0.842466745758429,0.282827614573762,0.77383443666622,0.229173542698845,0.724623473826796,0.384203511523083
"cg23455837",0.81811893847771,0.794448274653405,0.646108045941219,0.933285920880735,0.0207993460353464,0.478646869538352,0.713811541907489,0.952991135651246,0.0385809154249728
"cg09761846",0.346493126591668,0.00687494827434421,0.977249146904796,0.77279977244325,0.160554523579776,0.216492594685405,0.316267690621316,0.69040994043462,0.358338334364817
"cg13170005",0.162186339264736,0.291722966125235,0.0103084640577435,0.814852093113586,0.0548765938729048,0.435491463867947,0.117250340990722,0.737407244509086,0.336922674439847
"cg01751320",0.505475821904838,0.64854217809625,0.903749082470313,0.950813789619133,0.786744387354702,0.269758506678045,0.0589954517781734,0.51276010973379,0.553160519339144
"cg20792436",0.908627526368946,0.795953456778079,0.186053401324898,0.740124973468482,0.265300526283681,0.432592548197135,0.368425327353179,0.65138976671733,0.0997262268792838
"cg00170714",0.991322200745344,0.340489480877295,0.21043971949257,0.459341792855412,0.352793941739947,0.387172752991319,0.0182344268541783,0.183076339308172,0.774574063252658
"cg05780228",0.533013304229826,0.226100284140557,0.817824773024768,0.865729325218126,0.994744868250564,0.533898766618222,0.951734983129427,0.672589835245162,0.802670102566481
"cg10622911",0.747421051142737,0.277679265243933,0.215936830965802,0.869584725005552,0.634952086722478,0.720914750592783,0.214789520017803,0.36785245873034,0.0367563965264708
"cg13558682",0.242810826282948,0.388887459877878,0.791469676885754,0.682137266965583,0.275220117531717,0.163014597957954,0.378113593906164,0.619603797793388,0.721659443574026
"cg14245185",0.47013108083047,0.815566904144362,0.810391612350941,0.791765704052523,0.0274165463633835,0.311173829017207,0.730132215423509,0.514146201312542,0.493555903667584
"cg26551026",0.285604481818154,0.522699641995132,0.296513295965269,0.134644267847762,0.0984755558893085,0.755075275665149,0.860396152827889,0.0586947393603623,0.870297917164862
"cg07379055",0.874662154819816,0.270752441836521,0.901572512462735,0.75676665850915,0.355176059296355,0.363853371702135,0.0992075784597546,0.213888122001663,0.937334473943338
"cg02097235",0.744302140083164,0.150266140000895,0.365782513748854,0.660801188088953,0.619090956868604,0.122614807914943,0.0671873101964593,0.488218117738143,0.532632575137541
"cg19888017",0.112578940810636,0.000836749328300357,0.874966101255268,0.631399553036317,0.183554623741657,0.383517155656591,0.719640081981197,0.152444219449535,0.353068591561168
"cg13828579",0.794966153334826,0.660700846696272,0.540549849858508,0.1669675281737,0.409857627935708,0.318656722083688,0.123075050069019,0.515278557315469,0.705293137812987
"cg03029255",0.114113049348816,0.583770198514685,0.0693213935010135,0.393486792920157,0.831495139282197,0.942243517609313,0.280791457509622,0.770306324353442,0.941705051809549
"cg05671350",0.390510917641222,0.565862602321431,0.963069651275873,0.267205593641847,0.717536092270166,0.398669624933973,0.805860952474177,0.717696487205103,0.0117859460879117
"cg22433276",0.603937110397965,0.397450952790678,0.0836160534527153,0.229460032889619,0.722036451799795,0.178621130995452,0.0994234136305749,0.498475876171142,0.918431275291368
"cg25650360",0.870303862961009,0.532072023954242,0.106491883518174,0.603333320003003,0.446384076029062,0.268336531938985,0.492650476284325,0.347328564152122,0.142728823469952
"cg26776551",0.524849619250745,0.324649837100878,0.930422988254577,0.15942145138979,0.863878309726715,0.625963606638834,0.271031104726717,0.299171796767041,0.101968804141507
"cg22052514",0.477894162526354,0.975357279879972,0.155258888378739,0.421616240171716,0.141302226576954,0.994518747320399,0.386685922276229,0.888973256573081,0.271737075643614
"cg06369322",0.359996465966105,0.983736698050052,0.654265421908349,0.381396150914952,0.941619321936741,0.789187738904729,0.851843409007415,0.926054110750556,0.0852272009942681
"cg13921420",0.20753384497948,0.427967430325225,0.313460975186899,0.131836192216724,0.143693142803386,0.506172880996019,0.395789249101654,0.237511675106362,0.25244900630787
"cg03817667",0.641950129531324,0.0753931992221624,0.543752180412412,0.743676573736593,0.88413873501122,0.913238136330619,0.723513714736328,0.327262556180358,0.526212017517537
"cg07389463",0.643700760556385,0.542964635882527,0.130957218119875,0.749542627949268,0.0381218192633241,0.702236370882019,0.857093979138881,0.757718755397946,0.601988828042522
"cg05458429",0.880003496538848,0.405523048015311,0.519113772315904,0.345795543398708,0.80967953032814,0.0224311593919992,0.226649644784629,0.819874540437013,0.0555293213110417
"cg19146587",0.0250866485293955,0.824523885035887,0.77531427028589,0.237658206839114,0.755937575595453,0.50598262110725,0.835883171763271,0.472130718408152,0.169622578658164
"cg20652899",0.34185740025714,0.0291859565768391,0.634331117151305,0.997327684191987,0.544816256733611,0.177895924309269,0.560346736805514,0.0272140062879771,0.534267430659384
"cg13649209",0.332343253307045,0.406975986203179,0.372752602677792,0.467390598263592,0.156440556049347,0.536844291724265,0.134231006028131,0.703322486719117,0.457700330298394
"cg26333652",0.364535520318896,0.760822770185769,0.45624907547608,0.846940279472619,0.743750061839819,0.881784862373024,0.932819519657642,0.735028230119497,0.239215132547542
"cg13214295",0.0566687963437289,0.161278341431171,0.614107022527605,0.974750413093716,0.267462118295953,0.215535953175277,0.834644349524751,0.48718729801476,0.100707669975236
"cg08066991",0.157721587456763,0.739343763096258,0.793401135830209,0.412650824291632,0.6887963921763,0.014672052115202,0.603299329290166,0.243789986008778,0.653475382830948
"cg02520281",0.124672199366614,0.552283323835582,0.933926296187565,0.146900904597715,0.796946852002293,0.0508109130896628,0.431002043420449,0.612147456966341,0.456963022705168
"cg11611580",0.565337233478203,0.107604656368494,0.193924160674214,0.296939137391746,0.129231934668496,0.0358499004505575,0.776374128879979,0.553913865005597,0.577319412026554
"cg00337181",0.739037932129577,0.241334236226976,0.691428083693609,0.0657480165828019,0.382006630999967,0.531662027351558,0.0753991776145995,0.243883355055004,0.186066503403708
"cg07271264",0.933873453177512,0.194707401795313,0.0203358335420489,0.969778641359881,0.553803908172995,0.999310018960387,0.0904391177464277,0.895930285099894,0.506875243736431
"cg24067911",0.846776748308912,0.75713776354678,0.747599224094301,0.127501740353182,0.829282139195129,0.827431932324544,0.575111222453415,0.395895840367302,0.66754256002605
"cg26839652",0.700509916758165,0.293515813536942,0.753639619797468,0.0460908245295286,0.905188124161214,0.105587439145893,0.836942788911983,0.186752167996019,0.863029497908428
"cg23913904",0.954684873810038,0.176673048641533,0.196070264559239,0.805993682472035,0.236550301779062,0.271176663693041,0.687512345146388,0.382168070413172,0.35717960819602
"cg08584759",0.313024950912222,0.880955196218565,0.0103484517894685,0.251398026477545,0.955305543262511,0.778892795322463,0.925820581614971,0.718607753049582,0.349270908161998
"cg24807850",0.948464483488351,0.500926742795855,0.820860220352188,0.0895298602990806,0.300701401894912,0.789539468707517,0.51284950459376,0.765533454949036,0.87334740627557
"cg00838415",0.435554031049833,0.862925888970494,0.181499677477404,0.260426254244521,0.0910750303883106,0.239270311780274,0.100629214197397,0.183664866955951,0.773674877593294
"cg20040320",0.616844522301108,0.400971682509407,0.939100001938641,0.133582487469539,0.797420518705621,0.955791569547728,0.859250244218856,0.350109961582348,0.837229430442676
"cg05085169",0.127040918916464,0.938151419861242,0.00424258643761277,0.734858341049403,0.803877477534115,0.3260169448331,0.0804598215036094,0.464291144860908,0.801419722381979
"cg14876603",0.214898931328207,0.819889169186354,0.153461294947192,0.709195445058867,0.499018874252215,0.388640755554661,0.857620144030079,0.879066317109391,0.382150772027671
"cg19385090",0.0810193892102689,0.0641242945566773,0.6230510820169,0.553358661709353,0.821800448000431,0.409690425731242,0.787734583485872,0.359723628265783,0.599813865032047
"cg27614309",0.349775047739968,0.369050482520834,0.294891768600792,0.13047075108625,0.604282343527302,0.0441417088732123,0.695591123774648,0.544656049460173,0.848990017548203
"cg02147681",0.28715299256146,0.777527797035873,0.185837258351967,0.605701251653954,0.791500548366457,0.187095909379423,0.76422195089981,0.967101603746414,0.582769358763471
"cg00174901",0.338433493860066,0.758677637670189,0.5698133232072,0.581815678393468,0.812135825399309,0.165102585451677,0.738170043798164,0.00625517521984875,0.62291499460116
"cg24492778",0.669320066925138,0.187354817287996,0.290137228788808,0.437082829652354,0.54995791008696,0.299103343393654,0.467637202469632,0.203663986641914,0.148705087834969
"cg06235438",0.965602731565014,0.829825117951259,0.0878872454632074,0.431886115344241,0.584781437646598,0.878129222197458,0.415146919898689,0.839197597233579,0.363462485605851
"cg17806418",0.08789730258286,0.99458404420875,0.530781030654907,0.219634535955265,0.916442169807851,0.256448583910242,0.326068280730397,0.887634774204344,0.453805837547407
"cg15144453",0.511238155188039,0.865172753343359,0.328811313491315,0.227978542679921,0.613122205948457,0.0699248223099858,0.215416123624891,0.466850903583691,0.225934033282101
"cg01033356",0.317748843459412,0.807171713095158,0.52008707053028,0.959371041040868,0.378559518605471,0.811642088228837,0.435429882723838,0.324894210556522,0.288734056754038
"cg23203969",0.833581785205752,0.362062770407647,0.663526735967025,0.54722556238994,0.602008002344519,0.176557542523369,0.817377066239715,0.670206845737994,0.278286785818636
"cg18482112",0.0802055180538446,0.446179587161168,0.866656151367351,0.705913536949083,0.172835835255682,0.61175052030012,0.955969566013664,0.360283091897145,0.296198160620406
"cg24860169",0.732626692391932,0.13533015944995,0.74133955896832,0.943677851464599,0.180590526666492,0.774870882509276,0.420221769949421,0.349097842816263,0.436171208508313
"cg22488750",0.418597554787993,0.128117938758805,0.611191727919504,0.131731112720445,0.839188694721088,0.649414696963504,0.425522355129942,0.45064461720176,0.229891143273562
"cg21185109",0.384710510261357,0.599728753091767,0.350896083749831,0.480024126591161,0.494287135312334,0.045139791443944,0.0837182523682714,0.319085948867723,0.0741005896124989
"cg26913833",0.478210062719882,0.696572540095076,0.496610877802595,0.756304075708613,0.715558261843398,0.214901327854022,0.901356772519648,0.629999172408134,0.355233611539006
"cg05891136",0.507255536271259,0.888001549756154,0.310520867584273,0.796493807807565,0.156412720214576,0.970667216461152,0.812912496970966,0.323100282810628,0.409439706010744
"cg11220732",0.066623475169763,0.49776344303973,0.176979363197461,0.296892478596419,0.500075253425166,0.825642984593287,0.00962443090975285,0.146995904622599,0.328975001815706
"cg13463639",0.148074222262949,0.70653079659678,0.591811505379155,0.0725386100821197,0.215044101700187,0.841892420081422,0.282271301373839,0.785154170589522,0.134421386290342
"cg01450725",0.85956329270266,0.595245284959674,0.735156908864155,0.968864373862743,0.906247815815732,0.93755687517114,0.424997315043584,0.722203392535448,0.0257607367821038
"cg23998391",0.955547052435577,0.287740939063951,0.0673126738984138,0.0741369838360697,0.613218886777759,0.613459971966222,0.524133395403624,0.147077709902078,0.413469267776236
"cg03666309",0.244665770092979,0.362499186536297,0.561424843035638,0.253574493108317,0.251871099928394,0.304631566861644,0.471738490974531,0.350135107757524,0.543149957200512
"cg03393017",0.949703262653202,0.3871529053431,0.854974184185266,0.831003913655877,0.976553020998836,0.612266519572586,0.227966861100867,0.176817087689415,0.122128139715642
"cg07640747",0.0472091941628605,0.586021337890998,0.850264497334138,0.0947803284507245,0.284938452532515,0.574882376473397,0.506956557743251,0.521153442561626,0.303776773856953
"cg10259889",0.493467854568735,0.32408422534354,0.196907080244273,0.436832902254537,0.869712689658627,0.354480764828622,0.85762200015597,0.674193397397175,0.612368991365656
"cg02152351",0.981418634532019,0.664698469918221,0.474264988675714,0.184722172096372,0.183129579294473,0.485830313758925,0.143004622776061,0.769411610206589,0.719843320781365
"cg16484401",0.645281773526222,0.0842426444869488,0.665285651572049,0.270310065476224,0.412633428815752,0.997573907021433,0.770793843083084,0.00153724988922477,0.711582495830953
"cg16039979",0.768270624335855,0.468025658512488,0.103070178069174,0.578033620957285,0.784606862114742,0.386262661544606,0.274189035641029,0.339582731248811,0.467342525022104
"cg10118167",0.822629104601219,0.805921727558598,0.163280457258224,0.287441488122568,0.842288672691211,0.52498095924966,0.942802879959345,0.861106361960992,0.248363856691867
"cg12156287",0.692759023280814,0.618022357113659,0.480099230073392,0.838228799169883,0.360643394291401,0.00850855931639671,0.674522920278832,0.00613500201143324,0.98748265276663
"cg09988805",0.463050412479788,0.10384814068675,0.674984203418717,0.0179177389945835,0.374316597590223,0.148744827602059,0.896267181029543,0.328918298939243,0.791734798578545
"cg05055844",0.321327486541122,0.666017210343853,0.0309494764078408,0.0834282145369798,0.86080240807496,0.333488238742575,0.901676472276449,0.110101211583242,0.353561548050493
"cg05131696",0.853713512187824,0.568271431140602,0.322836803970858,0.369735663989559,0.491254896624014,0.345198967028409,0.280566842760891,0.0658910821657628,0.223362174583599
"cg02895724",0.783019630704075,0.144839053275064,0.62414010358043,0.950714627746493,0.276917392620817,0.733268316835165,0.700281393015757,0.518604331882671,0.241501933662221
"cg08937639",0.192634845850989,0.820623196195811,0.564414859749377,0.50738693960011,0.601318732369691,0.660978812258691,0.683063397416845,0.444065559422597,0.623230365803465
"cg17298751",0.90520761301741,0.11275407881476,0.0196181649807841,0.613468365976587,0.0709686928894371,0.828699821606278,0.153497037710622,0.747080406639725,0.316019490594044
"cg23467079",0.163583183661103,0.418630014639348,0.665458955336362,0.791424443479627,0.289959842339158,0.0684099087957293,0.997843767050654,0.74758866103366,0.347138635581359
"cg01618851",0.567742306506261,0.392773228464648,0.643974267411977,0.776675556320697,0.449164347723126,0.315250526415184,0.719362256349996,0.529637803090736,0.24604987190105
"cg13908359",0.79500407143496,0.271972362650558,0.677556491922587,0.594669007929042,0.420887491200119,0.678872649557889,0.511647502658889,0.88312424835749,0.489592524711043
"cg22775123",0.548337487038225,0.0752617649268359,0.661352158989757,0.0405507411342114,0.789693596074358,0.293374506291002,0.784671529196203,0.595099648227915,0.883748989552259
"cg05326274",0.134306338382885,0.942499880446121,0.794000756461173,0.0607610067818314,0.431783920153975,0.653358624083921,0.770371161866933,0.651582604972646,0.434715840034187
"cg04639905",0.385169559391215,0.896569797303528,0.904841925948858,0.464561574161053,0.144204099662602,0.456562037114054,0.60979601694271,0.31796342972666,0.00148181314580142
"cg07729025",0.488622846081853,0.801345233572647,0.919733769958839,0.534877649508417,0.376633405219764,0.525097049539909,0.995232214452699,0.889667255571112,0.425013611325994
"cg27121538",0.478004125179723,0.362688325345516,0.403451637830585,0.941679503303021,0.625162670155987,0.710815131431445,0.873521999688819,0.627120350953192,0.21784767601639
"cg02493602",0.311381483450532,0.271507125347853,0.455933769000694,0.0383426796179265,0.0311508253216743,0.920937351882458,0.778172091813758,0.356737524271011,0.459488695720211
"cg04398451",0.0207219666335732,0.344862863654271,0.90946196927689,0.852211727527902,0.435464555164799,0.818818391766399,0.29184672771953,0.485111781395972,0.18049380928278
"cg11210374",0.0107074521947652,0.904029387747869,0.346072233747691,0.528623884310946,0.814681605203077,0.538765904027969,0.865638840710744,0.969904802273959,0.693266135640442
"cg04717895",0.371296287281439,0.544893003534526,0.503753354772925,0.0455850146245211,0.518443237291649,0.746794857550412,0.3700678111054,0.691156592685729,0.238903631921858
"cg00118808",0.216229000361636,0.968867326620966,0.98796846694313,0.596101522212848,0.126879934687167,0.465559506323189,0.861816772958264,0.252039181999862,0.822652659146115
"cg20022454",0.317646519048139,0.746860235929489,0.0393550531007349,0.421528149396181,0.925326073775068,0.297834263416007,0.500398467760533,0.0701204924844205,0.618884085211903
"cg17854454",0.0682696618605405,0.822383183520287,0.979503311915323,0.324925177963451,0.461301459930837,0.114689890760928,0.312948849750683,0.875464019365609,0.703282787231728
"cg17117171",0.202346217818558,0.131956204073504,0.137574152555317,0.793098628288135,0.978157463017851,0.172988745383918,0.959966188995168,0.0552457163576037,0.598146718461066
"cg14242895",0.636892735026777,0.448955169646069,0.194186247885227,0.938426137203351,0.607393270824105,0.68009749869816,0.448017658898607,0.344755481462926,0.701737951487303
"cg17740645",0.187714147381485,0.626239058561623,0.190737490076572,0.604316353565082,0.876882079057395,0.088162682717666,0.791643348988146,0.743996660225093,0.53404922876507
"cg09714458",0.345013889949769,0.867939807940274,0.460971387801692,0.665905356639996,0.333007467212155,0.262211377033964,0.996524472720921,0.857623222051188,0.236842420883477
"cg26804595",0.111840666038916,0.425263257464394,0.728665382601321,0.319808152271435,0.80835603363812,0.732383033260703,0.628391508944333,0.284366181585938,0.729537362698466
"cg05159685",0.301640542922541,0.757561913924292,0.146132557187229,0.0901254951022565,0.0479730360675603,0.0613346337340772,0.807848384371027,0.473571501672268,0.482733798678964
"cg12444411",0.373584990156814,0.973622064804658,0.991084435023367,0.954339462565258,0.0969296803232282,0.581640717573464,0.986214836593717,0.771078380057588,0.501749898074195
"cg19220272",0.891069987555966,0.00170760229229927,0.216797049622983,0.123066427651793,0.548351851524785,0.189262771746144,0.711841094540432,0.0431176996789873,0.730992492521182
"cg24527434",0.880368245765567,0.00969670014455914,0.709810038330033,0.340591127984226,0.156488003907725,0.071539891185239,0.348574402509257,0.949413398746401,0.641293055377901
"cg22858288",0.189341197255999,0.0121846932452172,0.699516475899145,0.699766120640561,0.0370035625528544,0.266172468429431,0.467127253767103,0.542361220577732,0.679826246574521
"cg01771737",0.511575658805668,0.614997068885714,0.316726139979437,0.269840611377731,0.0617356686852872,0.132883788086474,0.426077556796372,0.429796033771709,0.967006738996133
"cg27622625",0.226935984799638,0.556882833596319,0.429720552405342,0.851169127272442,0.182565979426727,0.486915505724028,0.832176748663187,0.992911209817976,0.932338063372299
"cg01967564",0.318111445987597,0.244978666072711,0.136284465435892,0.570617646444589,0.597404051804915,0.0630991184152663,0.352902790298685,0.81469489983283,0.711047099437565
"cg15001636",0.882555544143543,0.0299715145956725,0.0310413639526814,0.143858143594116,0.870237741153687,0.465612091589719,0.448214244563133,0.24094496993348,0.730623897397891
"cg20402783",0.72242579725571,0.801726731704548,0.229726014425978,0.566111120162532,0.430327102076262,0.668955617351457,0.0590069650206715,0.496480510570109,0.33589205541648
"cg04107759",0.699304104084149,0.887613999424502,0.601255011977628,0.515584297012538,0.560342752141878,0.405003590276465,0.203506715130061,0.567856101784855,0.822475276654586
"cg11399195",0.0256320231128484,0.823683958966285,0.753651048056781,0.278225052403286,0.567649508593604,0.173135889694095,0.0619732439517975,0.977420046227053,0.252028168179095
"cg19095253",0.5813359383028,0.220908580347896,0.368410755880177,0.151427979581058,0.420540862018242,0.76704859174788,0.490714955143631,0.422081712400541,0.705424338812009
"cg13425135",0.437677386915311,0.250578134553507,0.376304551493376,0.317421852378175,0.369047480402514,0.920304055092856,0.693611619295552,0.278543035499752,0.144276747247204
"cg23749637",0.795868814457208,0.177900737849995,0.351218253839761,0.0880062172655016,0.128270199056715,0.0322525734081864,0.559220567112789,0.718198011396453,0.558686668053269
"cg24493367",0.403864062624052,0.722681776620448,0.5822786858771,0.299340654164553,0.954976671142504,0.82004420296289,0.218662556493655,0.61967764236033,0.875549129908904
